CalendarDay2,Year,DistrictName,StateName,Country,StateCode,DistrictCode,TotalPopulation,Category of Population,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,Density,Category by Density,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_Percentage_LandArea,WeighingRatio_LandArea
03-05-2026,"Calendar Year (Jan - Dec), 2026",Deoghar,Jharkhand,India,20,324,1489076,Moderately Populated,258361,1230715,773431,136886,636545,715645,121475,594170,263826,46564,217262,13174,241096,254147,5.859113033,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Dohad,Gujarat,India,24,445,2127086,Densely Populated,191625,1935461,1068651,97688,970963,1058435,93937,964498,334272,35570,298702,4996,357854,362850,5.862163428,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Ranchi,Jharkhand,India,20,339,2914253,Densely Populated,1257335,1656918,1494937,654409,840528,1419316,602926,816390,569444,243209,326235,28320,468353,496674,5.867536855,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Rewari,Haryana,India,6,72,900332,Moderately Populated,233430,666902,474335,124625,349710,425997,108805,317192,178043,47744,130299,6489,144078,150567,5.979610406,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Navsari,Gujarat,India,24,453,1329672,Moderately Populated,409137,920535,678165,213416,464749,651507,195721,455786,295131,91834,203297,7275,214094,221369,6.006586288,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Lakhimpur Kheri,Uttar Pradesh,India,9,159,4021059,Densely Populated,461035,3560024,2123104,242508,1880596,1897955,218527,1679428,745053,83832,661221,8797,660518,669315,6.007722821,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Malerkotla,Punjab,India,3,737,429754,Sparsely Populated,174065,255689,226722,91708,135014,203032,82357,120675,82799,33116,49683,4533,66824,71357,6.022590636,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Hanumakonda,Telangana,India,36,686,944062,Moderately Populated,431750,512312,473165,217368,255797,470897,214382,256515,239411,105212,134199,3319,153069,156388,6.036665217,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Kheda,Gujarat,India,24,450,2067860,Densely Populated,474041,1593819,1065758,244970,820788,1002102,229071,773031,420726,97512,323214,18012,324159,342171,6.043352593,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Pilibhit,Uttar Pradesh,India,9,173,2031007,Densely Populated,351415,1679592,1072002,185213,886789,959005,166202,792803,362573,63547,299026,4522,330448,334970,6.06325044,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Tiruchirappalli,Tamil Nadu,India,33,591,2722290,Densely Populated,1338033,1384257,1352284,663732,688552,1370006,674301,695705,698404,341160,357244,46626,402251,448878,6.064654539,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Karnal,Haryana,India,6,67,1505069,Moderately Populated,454810,1050259,797579,240602,556977,707490,214208,493282,292034,93490,198544,6895,239066,245961,6.119136774,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Jiribam,Manipur,India,14,713,43838,Sparsely Populated,7343,36495,22539,3824,18715,21299,3519,17780,8355,1406,6949,320,6813,7133,6.145801206,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Gurdaspur,Punjab,India,3,32,1621725,Moderately Populated,361153,1260572,850615,192590,658025,771110,168563,602547,309107,71467,237640,11397,250344,261741,6.195915046,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Vellore,Tamil Nadu,India,33,595,1567466,Moderately Populated,783691,783775,777516,389044,388472,789950,394647,395303,369654,181132,188522,26162,226197,252360,6.211229989,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Kendrapara,Odisha,India,21,360,1437763,Moderately Populated,83534,1354229,716519,42761,673758,721244,40773,680471,321436,16066,305370,1330,229787,231117,6.22093139,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Jammu,Jammu And Kashmir,India,1,5,1532068,Moderately Populated,765013,767055,814947,412218,402729,717121,352795,364326,314639,154908,159731,25213,219610,244823,6.25785976,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Jajapur,Odisha,India,21,356,1826963,Moderately Populated,135097,1691866,925920,69495,856425,901043,65602,835441,407807,29206,378601,9192,282453,291645,6.264338494,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Palakkad,Kerala,India,32,563,2809934,Densely Populated,676810,2133124,1359478,328012,1031466,1450456,348798,1101658,637220,154935,482285,39969,407611,447580,6.278059788,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Ranipet,Tamil Nadu,India,33,731,1201893,Moderately Populated,483764,718129,599029,240189,358840,602864,243575,359289,289692,114744,174948,17377,172439,189816,6.331884562,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Bhadrak,Odisha,India,21,348,1506337,Moderately Populated,185838,1320499,760260,95005,665255,746077,90833,655244,306333,35542,270791,13345,224361,237706,6.336975087,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Rohtak,Haryana,India,6,73,1061204,Moderately Populated,446164,615040,568479,236445,332034,492725,209719,283006,206988,89538,117450,10598,156809,167407,6.339065869,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",East Singhbhum,Jharkhand,India,20,327,2295996,Densely Populated,1274591,1021405,1177976,662404,515572,1118020,612187,505833,477379,258771,218608,18727,336925,355652,6.455737631,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Fatehpur,Uttar Pradesh,India,9,142,2632733,Densely Populated,321993,2310740,1384722,169032,1215690,1248011,152961,1095050,472238,57660,414578,8701,390523,399224,6.594626075,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Gandhinagar,Gujarat,India,24,446,1395144,Moderately Populated,604018,791126,725577,317141,408436,669567,286877,382690,290697,128703,161994,37659,172475,210134,6.639306347,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Sonitpur,Assam,India,18,301,1190010,Moderately Populated,142477,1047533,611037,72895,538142,578973,69582,509391,244618,33076,211542,4086,174522,178608,6.662691481,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Kasaragod,Kerala,India,32,558,1307375,Moderately Populated,509047,798328,628613,240897,387716,678762,268150,410612,273410,104170,169240,29037,167113,196150,6.665179709,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Banka,Bihar,India,10,190,2009427,Densely Populated,45977,1963450,1053688,24591,1029097,955739,21386,934353,376808,8811,367997,1887,299298,301185,6.67173664,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Jagatsinghpur,Odisha,India,21,355,1136971,Moderately Populated,115980,1020991,577865,61052,516813,559106,54928,504178,261307,27681,233626,4745,165219,169964,6.689481302,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Bongaigaon,Assam,India,18,281,663760,Moderately Populated,36487,627273,337368,18445,318923,326392,18042,308350,132903,8147,124756,1056,97802,98858,6.714277044,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Sonipat,Haryana,India,6,75,1450001,Moderately Populated,453364,996637,781299,242549,538750,668702,210815,457887,277726,90174,187552,8201,207624,215825,6.718410749,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Mainpuri,Uttar Pradesh,India,9,166,1868529,Moderately Populated,288442,1580087,993377,151003,842374,875152,137439,737713,313690,50187,263503,8252,269372,277624,6.730430366,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Salem,Tamil Nadu,India,33,584,3482056,Densely Populated,1774122,1707934,1781571,898297,883274,1700485,875825,824660,915967,463944,452023,67559,449303,516862,6.736916237,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Cuttack,Odisha,India,21,350,2624901,Densely Populated,736047,1888854,1352970,381875,971095,1271931,354172,917759,579260,149716,429544,26347,363100,389447,6.740072462,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Auraiya,Uttar Pradesh,India,9,122,1379545,Moderately Populated,234222,1145323,740040,123546,616494,639505,110676,528829,248197,42033,206164,6337,197869,204206,6.755653605,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Hardoi,Uttar Pradesh,India,9,150,4092845,Densely Populated,541806,3551039,2191442,285295,1906147,1901403,256511,1644892,730442,91815,638627,10416,593371,603787,6.778623919,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Kamrup,Assam,India,18,291,1518516,Moderately Populated,133688,1384828,778540,67504,711036,739976,66184,673792,311452,28961,282491,7331,215943,223274,6.801132241,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Etawah,Uttar Pradesh,India,9,139,1581810,Moderately Populated,366299,1215511,845856,193116,652740,735954,173183,562771,277527,63979,213548,5055,226322,231377,6.836504925,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Shahjahanpur,Uttar Pradesh,India,9,180,3006538,Densely Populated,594092,2412446,1606403,312689,1293714,1400135,281403,1118732,527501,102444,425057,8107,430905,439012,6.848418722,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Shravasti,Uttar Pradesh,India,9,181,1117361,Moderately Populated,38649,1078712,593897,20216,573681,523464,18433,505031,188289,5958,182331,622,161963,162585,6.87247286,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Cuddalore,Tamil Nadu,India,33,570,2605914,Densely Populated,885189,1720725,1311697,442836,868861,1294217,442353,851864,635578,212105,423473,45932,333082,379014,6.875508556,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Marigaon,Assam,India,18,296,957423,Moderately Populated,73298,884125,486651,37528,449123,470772,35770,435002,184602,16157,168445,2550,136608,139158,6.88011469,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Thanjavur,Tamil Nadu,India,33,586,2415455,Densely Populated,860924,1554531,1187283,422106,765177,1228172,438818,789354,607796,216594,391202,37880,312629,350509,6.891278113,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Pathankot,Punjab,India,3,662,676598,Moderately Populated,298166,378432,362002,164243,197759,314596,133923,180673,134559,59899,74660,10676,86116,96792,6.990226465,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Unnao,Uttar Pradesh,India,9,186,3108367,Densely Populated,531646,2576721,1630087,278190,1351897,1478280,253456,1224824,588533,97427,491106,8881,435559,444440,6.993895689,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Balrampur,Uttar Pradesh,India,9,127,2148665,Densely Populated,166391,1982274,1114721,86778,1027943,1033944,79613,954331,323881,25513,298368,5396,301757,307153,6.995422477,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Jalpaiguri,West Bengal,India,19,314,2381596,Densely Populated,752805,1628791,1217532,383838,833694,1164064,368967,795097,533073,173972,359101,27430,312786,340216,7.000246902,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Kullu,Himachal Pradesh,India,2,20,437903,Sparsely Populated,41391,396512,225452,22183,203269,212451,19208,193243,94807,10449,84358,1713,60778,62491,7.007457074,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Dadra And Nagar Haveli,The Dadra And Nagar Haveli And Daman And Diu,India,38,465,343709,Sparsely Populated,160595,183114,193760,95455,98305,149949,65140,84809,76458,40364,36094,4570,44312,48882,7.031402152,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Etah,Uttar Pradesh,India,9,138,1774480,Moderately Populated,268142,1506338,947339,141750,805589,827141,126392,700749,290683,44995,245688,3821,248010,251831,7.046312805,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Yamunanagar,Haryana,India,6,76,1214205,Moderately Populated,472829,741376,646718,252761,393957,567487,220068,347419,235423,98771,136652,9136,162271,171407,7.083753872,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Baleshwar,Odisha,India,21,346,2320529,Densely Populated,253293,2067236,1185787,129321,1056466,1134742,123972,1010770,533001,55567,477434,11185,315963,327149,7.093186896,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Anand,Gujarat,India,24,440,2078654,Densely Populated,634987,1443667,1079971,328725,751246,998683,306262,692421,424817,129947,294870,29999,262175,292174,7.114438656,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Ramgarh,Jharkhand,India,20,607,949490,Moderately Populated,418955,530535,494260,222063,272197,455230,196892,258338,179385,80546,98839,17607,115150,132757,7.152089909,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Coimbatore,Tamil Nadu,India,33,569,3470735,Densely Populated,2629616,841119,1734958,1314939,420019,1735777,1314677,421100,959899,717082,242817,164588,319770,484358,7.165639878,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Bokaro,Jharkhand,India,20,322,2060171,Densely Populated,983644,1076527,1071708,517853,553855,988463,465791,522672,394438,188770,205668,43679,242277,285956,7.20450349,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Kanchipuram,Tamil Nadu,India,33,574,1200475,Moderately Populated,634114,566361,603900,318609,285291,596575,315505,281070,298369,158685,139684,19703,146051,165754,7.242509985,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Thiruvallur,Tamil Nadu,India,33,589,2353382,Densely Populated,1065109,1288273,1182114,537365,644749,1171268,527744,643524,596667,267936,328731,37157,287313,324470,7.253003359,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Nuh,Haryana,India,6,604,1089263,Moderately Populated,124106,965157,571162,65076,506086,518101,59030,459071,160280,20305,139975,6529,143522,150051,7.259285176,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Kasganj,Uttar Pradesh,India,9,633,1436719,Moderately Populated,288207,1148512,764165,151609,612556,672554,136598,535956,237903,47164,190739,3677,192726,196403,7.315158119,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Darjeeling,West Bengal,India,19,309,1644584,Moderately Populated,721174,923410,833909,367018,466891,810675,354156,456519,350042,153036,197006,15040,209137,224177,7.336096031,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Rae Bareli,Uttar Pradesh,India,9,175,2903507,Densely Populated,281260,2622247,1495244,146247,1348997,1408263,135013,1273250,533276,50205,483071,7569,384939,392508,7.39731929,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Durg,Chhattisgarh,India,22,378,1721949,Moderately Populated,1104700,617249,875814,566112,309702,846135,538588,307547,367471,237392,130079,39360,192730,232090,7.419315783,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Cachar,Assam,India,18,282,1793471,Moderately Populated,372318,1421153,914757,187674,727083,878714,184644,694070,392189,81439,310750,7068,234509,241577,7.424013875,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Kargil,Ladakh,India,37,6,140802,Sparsely Populated,16338,124464,77785,10082,67703,63017,6256,56761,18338,2191,16147,214,18662,18876,7.459313414,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Ambala,Haryana,India,6,58,1128350,Moderately Populated,500774,627576,598703,267000,331703,529647,233774,295873,224334,106632,117702,13360,137577,150937,7.47563553,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Dakshin Dinajpur,West Bengal,India,19,310,1683602,Moderately Populated,236295,1447307,860988,119428,741560,822614,116867,705747,398105,57175,340930,3125,221918,225042,7.48127905,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Vadodara,Gujarat,India,24,461,3093795,Densely Populated,1993356,1100439,1608887,1038646,570241,1484908,954710,530198,676492,444302,232190,40356,372517,412873,7.493333301,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Raipur,Chhattisgarh,India,22,387,2163080,Densely Populated,1276652,886428,1101942,656064,445878,1061138,620588,440550,453007,272290,180717,33515,254549,288064,7.509025772,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Budaun,Uttar Pradesh,India,9,133,3127621,Densely Populated,593254,2534367,1670355,310563,1359792,1457266,282691,1174575,524740,102093,422647,16637,399814,416451,7.510177668,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Nalbari,Assam,India,18,298,767040,Moderately Populated,78131,688909,393669,39992,353677,373371,38139,335232,154207,16606,137601,5404,96341,101745,7.538847118,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Mathura,Uttar Pradesh,India,9,167,2547184,Densely Populated,755993,1791191,1367125,405097,962028,1180059,350896,829163,423125,130244,292881,15271,318849,334120,7.623560397,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",West Medinipur,West Bengal,India,19,318,4838621,Densely Populated,716962,4121659,2464014,363303,2100711,2374607,353659,2020948,1061318,157478,903840,25194,608622,633817,7.634097855,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
