srcYear,srcStateCode,srcStateName,srcDistrictCode,srcDistrictName,srcCalendarDay,Country,YearCode,Year,StateCode,StateName,DayCode,CalendarDay,DistrictCode,DistrictName,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,LandAreaMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFeMaleMappingError%,TotalPopulationFeMaleUrbanMappingError%,TotalPopulationFeMaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
2026,21,ODISHA,363,KORAPUT,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",21,ODISHA,20260503,2026-05-03,363,KORAPUT,1380004,226169,1153835,678979,115038,563941,701025,111131,589894,337769,54894,282875,143112,603278.2,746390.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,21,ODISHA,364,MALKANGIRI,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",21,ODISHA,20260503,2026-05-03,364,MALKANGIRI,609892,49528,560364,301970,25723,276247,307922,23805,284117,136911,11374,125537,2467.9999999999995,364209.1,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,21,ODISHA,365,MAYURBHANJ,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",21,ODISHA,20260503,2026-05-03,365,MAYURBHANJ,2519738,192896,2326842,1256213,98637,1157576,1263525,94259,1169266,586253,43527,542726,8060,723276.4,731336.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,21,ODISHA,366,NABARANGPUR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",21,ODISHA,20260503,2026-05-03,366,NABARANGPUR,1221813,87625,1134188,605238,44041,561197,616575,43584,572991,273632,20215,253417,31752.4,400326,431313.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,21,ODISHA,367,NAYAGARH,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",21,ODISHA,20260503,2026-05-03,367,NAYAGARH,962789,79738,883051,502636,41617,461019,460153,38121,422032,228315,17465,210850,6113,245302,251415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,21,ODISHA,368,NUAPADA,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",21,ODISHA,20260503,2026-05-03,368,NUAPADA,610382,34054,576328,301962,17170,284792,308420,16884,291536,152210,7911,144299,5335.6,259271.81,264607.4125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,21,ODISHA,369,PURI,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",21,ODISHA,20260503,2026-05-03,369,PURI,1697108,264930,1432178,864550,137167,727383,832558,127763,704795,366912,54081,312831,85908,263991.12,349899.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,21,ODISHA,370,RAYAGADA,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",21,ODISHA,20260503,2026-05-03,370,RAYAGADA,970643,146966,823677,473373,74186,399187,497270,72780,424490,226718,34576,192142,5786,669918.5,675704.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,21,ODISHA,371,SAMBALPUR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",21,ODISHA,20260503,2026-05-03,371,SAMBALPUR,1043889,312153,731736,528330,160297,368033,515559,151856,363703,250253,71170,179083,139776,419809,559585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,21,ODISHA,372,SONEPUR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",21,ODISHA,20260503,2026-05-03,372,SONEPUR,610183,49941,560242,311312,25678,285634,298871,24263,274608,151136,11790,139346,5284,194366,199650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,21,ODISHA,373,SUNDARGARH,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",21,ODISHA,20260503,2026-05-03,373,SUNDARGARH,2093437,738097,1355340,1061147,385079,676068,1032290,353018,679272,479109,166612,312497,275343.9,702955,978298.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,22,CHHATTISGARH,374,BASTAR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",22,CHHATTISGARH,20260503,2026-05-03,374,BASTAR,813093,135511,677582,403301,68855,334446,409792,66656,343136,185174,30404,154770,8733,387660.66,396393.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,22,CHHATTISGARH,375,BILASPUR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",22,CHHATTISGARH,20260503,2026-05-03,375,BILASPUR,1609274,582146,1027128,819309,299332,519977,789965,282814,507151,352032,123212,228820,18882,288450.38,307123.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,22,CHHATTISGARH,376,DANTEWADA,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",22,CHHATTISGARH,20260503,2026-05-03,376,DAKSHIN BASTAR DANTEWADA,283479,68031,215448,140094,35101,104993,143385,32930,110455,65176,16396,48780,9829,220837.7,230666.703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,22,CHHATTISGARH,377,DHAMTARI,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",22,CHHATTISGARH,20260503,2026-05-03,377,DHAMTARI,799861,149195,650666,397934,74477,323457,401927,74718,327209,170970,32496,138474,9849,211723.28,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,22,CHHATTISGARH,378,DURG,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",22,CHHATTISGARH,20260503,2026-05-03,378,DURG,1721949,1104700,617249,875814,566112,309702,846135,538588,307547,367471,237392,130079,39360,192730.4,232090.40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,22,CHHATTISGARH,379,JANJGIR-CHAMPA,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",22,CHHATTISGARH,20260503,2026-05-03,379,JANJGIR-CHAMPA,1043430,225061,818369,528513,114316,414197,514917,110745,404172,227418,48188,179230,20537,202713.88,223250.88244628906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,22,CHHATTISGARH,380,JASHPUR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",22,CHHATTISGARH,20260503,2026-05-03,380,JASHPUR,852031,75992,776039,424923,38440,386483,427108,37552,389556,192657,16538,176119,7891,524142.62,532033.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,22,CHHATTISGARH,381,KANKER,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",22,CHHATTISGARH,20260503,2026-05-03,381,UTTAR BASTAR KANKER,747541,76761,670780,372639,38189,334450,374902,38572,336330,160667,17798,142869,6327,468728.75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,22,CHHATTISGARH,382,KABIRDHAM,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",22,CHHATTISGARH,20260503,2026-05-03,382,KABEERDHAM,822564,87395,735169,412079,44117,367962,410485,43278,367207,178456,19146,159310,5615,276655.22,282270.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,22,CHHATTISGARH,383,KORBA,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",22,CHHATTISGARH,20260503,2026-05-03,383,KORBA,1206640,446290,760350,612915,231491,381424,593725,214799,378926,280073,99855,180218,27650,410165.12,437815.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,22,CHHATTISGARH,384,KOREA,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",22,CHHATTISGARH,20260503,2026-05-03,384,KOREA,427231,205299,221932,218130,106399,111731,209101,98900,110201,97806,45081,52725,21405,93529.72,114934.71875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,22,CHHATTISGARH,385,MAHASAMUND,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",22,CHHATTISGARH,20260503,2026-05-03,385,MAHASAMUND,1032815,120152,912663,512008,60276,451732,520807,59876,460931,248593,27026,221567,5932,382215.94,125.19000244140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,22,CHHATTISGARH,386,RAIGARH,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",22,CHHATTISGARH,20260503,2026-05-03,386,RAIGARH,1141103,246302,894801,574081,126461,447620,567022,119841,447181,276172,55162,221010,11950,397333.62,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,22,CHHATTISGARH,387,RAIPUR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",22,CHHATTISGARH,20260503,2026-05-03,387,RAIPUR,2163080,1276652,886428,1101942,656064,445878,1061138,620588,440550,453007,272290,180717,33515,254548.94,288063.9318847656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,22,CHHATTISGARH,388,RAJNANDAGAON,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",22,CHHATTISGARH,20260503,2026-05-03,388,RAJNANDGAON,937566,272512,665054,466518,136643,329875,471048,135869,335179,195204,59800,135404,15934,259697.42,275631.421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,22,CHHATTISGARH,389,SURGUJA,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",22,CHHATTISGARH,20260503,2026-05-03,389,SURGUJA,845944,136702,709242,427372,70657,356715,418572,66045,352527,190057,27396,162661,5520,417481.62,190.86000061035156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,22,CHHATTISGARH,636,BIJAPUR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",22,CHHATTISGARH,20260503,2026-05-03,636,BIJAPUR,255230,29600,225630,128663,15319,113344,126567,14281,112286,54757,6468,48289,8129,471806.1,479935.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,22,CHHATTISGARH,637,NARAYANPUR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",22,CHHATTISGARH,20260503,2026-05-03,637,NARAYANPUR,140063,22106,117957,70214,11451,58763,69849,10655,59194,28027,4914,23113,2039.9999999999998,293.58002,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,22,CHHATTISGARH,642,SUKMA,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",22,CHHATTISGARH,20260503,2026-05-03,642,SUKMA,271575,28202,243373,134527,15111,119416,137048,13091,123957,60484,6179,54305,4481,453355.97,457836.98046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,22,CHHATTISGARH,643,KONDAGAON,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",22,CHHATTISGARH,20260503,2026-05-03,643,KONDAGAON,578824,57983,520841,284781,28980,255801,294043,29003,265040,121580,12876,108704,8638,385623.1,394261.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,22,CHHATTISGARH,644,BALOD BAZAR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",22,CHHATTISGARH,20260503,2026-05-03,644,BALODABAZAR-BHATAPARA,1093396,166183,927213,545960,83498,462462,547436,82685,464751,222988,34223,188765,12905,300430.72,313335.71875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,22,CHHATTISGARH,645,GARIABAND,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",22,CHHATTISGARH,20260503,2026-05-03,645,GARIYABAND,597775,40454,557321,295903,20057,275846,301872,20397,281475,147575,9134,138441,3638,285237.47,288875.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,22,CHHATTISGARH,646,BALOD,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",22,CHHATTISGARH,20260503,2026-05-03,646,BALOD,826280,105498,720782,408694,52555,356139,417586,52943,364643,175494,24675,150819,6975,274740.62,281619.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,22,CHHATTISGARH,647,MUNGELI,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",22,CHHATTISGARH,20260503,2026-05-03,647,MUNGELI,701707,65439,636268,355449,33141,322308,346258,32298,313960,157717,13599,144118,5607,174390,179997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,22,CHHATTISGARH,648,SURAJPUR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",22,CHHATTISGARH,20260503,2026-05-03,648,SURAJPUR,784387,71536,712851,395960,36916,359044,388427,34620,353807,176294,15145,161149,6701,271250.94,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,22,CHHATTISGARH,649,BALRAMPUR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",22,CHHATTISGARH,20260503,2026-05-03,649,BALRAMPUR RAMANUJGANJ,730647,34683,695964,370321,17648,352673,360326,17035,343291,159933,7041,152892,3211,378209.03,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,22,CHHATTISGARH,650,BEMETARA,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",22,CHHATTISGARH,20260503,2026-05-03,650,BEMETARA,795759,74567,721192,397650,37282,360368,398109,37285,360824,158768,15346,143422,9151,276637.94,285788.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,22,CHHATTISGARH,734,Gaurella Pendra Marwahi,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",22,CHHATTISGARH,20260503,2026-05-03,734,GAURELA PENDRA MARWAHI,336420,32285,304135,168498,16581,151917,167922,15704,152218,87729,7376,80353,4367,165385.19,169752.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,22,CHHATTISGARH,759,KHAIRGARH CHHUIKHADAN GANDAI,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",22,CHHATTISGARH,20260503,2026-05-03,759,KHAIRAGARH CHHUIKHADAN GANDAI,325509,0,325509,161110,0,161110,164399,0,164399,66183,0,66183,0,151314.77,151314.765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,22,CHHATTISGARH,760,MANENDRAGARH CHIRIMIRI BHARATPUR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",22,CHHATTISGARH,20260503,2026-05-03,760,MANENDRAGARH CHIRMIRI BHARATPUR MCB,231686,0,231686,116607,0,116607,115079,0,115079,55468,0,55468,0,143502.67,143502.671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,22,CHHATTISGARH,761,MOHLA MANPUR AMBAGARH CHOUKI,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",22,CHHATTISGARH,20260503,2026-05-03,761,MOHLA MANPUR AMBAGARH CHOUKI,276140,0,276140,136304,0,136304,139836,0,139836,57500,0,57500,0,212538.08,212453.12313842773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,22,CHHATTISGARH,762,SAKTI,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",22,CHHATTISGARH,20260503,2026-05-03,762,SAKTI,585446,0,585446,291903,0,291903,293543,0,293543,139054,0,139054,0,176714.3,176714.296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,22,CHHATTISGARH,763,SARANGARH BILAIGARH,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",22,CHHATTISGARH,20260503,2026-05-03,763,SARANGARH BILAIGARH,566753,0,566753,282779,0,282779,283974,0,283974,140240,0,140240,0,162035.72,64234.15936279297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,23,MADHYA PRADESH,390,ANUPPUR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",23,MADHYA PRADESH,20260503,2026-05-03,390,ANUPPUR,739562,195564,543998,374150,102118,272032,365412,93446,271966,168612,41760,126852,19539,339217.75,358756.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,23,MADHYA PRADESH,391,ASHOKNAGAR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",23,MADHYA PRADESH,20260503,2026-05-03,391,ASHOKNAGAR,845071,153684,691387,443837,80426,363411,401234,73258,327976,172680,29886,142794,6254,457967.2,464221.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,23,MADHYA PRADESH,392,BALAGHAT,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",23,MADHYA PRADESH,20260503,2026-05-03,392,BALAGHAT,1699602,244816,1454786,841150,122384,718766,858452,122432,736020,391365,54467,336898,20732,655011.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,23,MADHYA PRADESH,393,BARWANI,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",23,MADHYA PRADESH,20260503,2026-05-03,393,BARWANI,1386249,204069,1182180,699530,104433,595097,686719,99636,587083,243344,38633,204711,10074,402620.94,412694.9287414551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,23,MADHYA PRADESH,394,BETUL,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",23,MADHYA PRADESH,20260503,2026-05-03,394,BETUL,1575671,309151,1266520,799480,158878,640602,776191,150273,625918,329812,67953,261859,10183,763835.25,774018.2724609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,23,MADHYA PRADESH,395,BHIND,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",23,MADHYA PRADESH,20260503,2026-05-03,395,BHIND,1709027,432922,1276105,930093,232087,698006,778934,200835,578099,300292,72562,227730,22704,428896.84,451600.8525390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,23,MADHYA PRADESH,396,BHOPAL,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",23,MADHYA PRADESH,20260503,2026-05-03,396,BHOPAL,2371061,1917051,454010,1236130,998105,238025,1134931,918946,215985,501805,408747,93058,35005,241360,276365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,23,MADHYA PRADESH,397,BURHANPUR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",23,MADHYA PRADESH,20260503,2026-05-03,397,BURHANPUR,771448,273888,497560,395560,140582,254978,375888,133306,242582,149203,51361,97842,8784,171018.72,179802.71875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,23,MADHYA PRADESH,398,CHHATARPUR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",23,MADHYA PRADESH,20260503,2026-05-03,398,CHHATARPUR,1762375,399016,1363359,936121,210848,725273,826254,188168,638086,356297,74427,281870,37164,832419.06,869583.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,23,MADHYA PRADESH,399,CHHINDWARA,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",23,MADHYA PRADESH,20260503,2026-05-03,399,CHHINDWARA,1830190,508113,1322077,930749,259662,671087,899441,248451,650990,384270,110704,273566,22699,813439.56,836008.5574951172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
